,XS,X,Y,Z,sta
0,14390.97,2586428.821815641,161388.22865580287,26.05,622.29
0,14390.97,2586426.0016980506,161386.15575040772,25.27,625.79
0,14390.97,2586425.5585367153,161385.83000813134,25.24,626.34
0,14390.97,2586424.5594093404,161385.09560736277,25.21,627.58
0,14390.97,2586422.3838900565,161383.4965089151,25.35,630.28
0,14390.97,2586418.9030592022,161380.93795139878,25.39,634.6
0,14390.97,2586417.54134528,161379.93703422227,25.54,636.29
0,14390.97,2586416.78394227,161379.380311059,25.68,637.23
0,14390.97,2586413.0372146145,161376.6263081769,26.34,641.88
0,14390.97,2586411.449891285,161375.45955856878,27.03,643.85
0,14390.97,2586409.927027786,161374.3401896554,27.57,645.74
0,14390.97,2586408.911785454,161373.59394371315,27.95,647.0
0,14390.97,2586407.993232867,161372.91876881302,28.31,648.14
0,14390.97,2586406.0110930754,161371.46181244956,28.83,650.6
0,14390.97,2586403.618021863,161369.7028041571,28.75,653.57
0,14390.97,2586402.9492511204,161369.2112294491,28.71,654.4000000000001
0,14390.97,2586400.693157048,161367.552905133,29.44,657.2
0,14390.97,2586399.2992132106,161366.52829760913,29.87,658.9300000000001
0,14390.97,2586398.912454227,161366.24401344065,29.93,659.4100000000001
0,14390.97,2586394.843427418,161363.2531070848,30.92,664.46
0,14390.97,2586392.450356206,161361.49409879235,31.89,667.4300000000001
0,14390.97,2586390.8227454824,161360.29773625,32.33,669.45
0,14390.97,2586390.0412894557,161359.7231026486,32.6,670.4200000000001
0,14390.97,2586388.2145758574,161357.98715408077,33.23,672.94
0,14390.97,2586387.8158883657,161357.60827641716,33.46,673.49
0,14390.97,2586387.1852372424,161357.00896084018,33.75,674.36
0,14390.97,2586384.930840699,161354.86657986956,34.96,677.47
0,14390.97,2586383.466570275,161353.4750655414,35.59,679.49
0,14390.97,2586381.328155547,161351.44290352747,36.5,682.44
0,14390.97,2586379.8421385325,161350.0307231449,37.1,684.49
0,14390.97,2586378.044420388,161348.32232931626,37.86,686.97
0,14390.97,2586375.5798068033,161345.98017648666,38.9,690.37
0,14390.97,2586375.2753545367,161345.69085172535,39.03,690.79
0,14390.97,2586375.0506397686,161345.47730249676,39.12,691.1
0,14390.97,2586373.4848852563,161343.98934658148,39.71,693.26
0,14390.97,2586371.8538909717,161342.4393925031,40.33,695.51
0,14390.97,2586371.5784341595,161342.17762248096,40.44,695.89
0,14390.97,2586370.9985250807,161341.62652769752,40.66,696.69
0,14390.97,2586368.2294592294,161338.9950501066,41.78,700.51
0,14390.97,2586366.8521751673,161337.68619999595,42.38,702.4100000000001
0,14390.97,2586365.3734070165,161336.28090829818,42.97,704.45
0,14390.97,2586363.481453647,161334.4829615672,43.75,707.06
0,14390.97,2586362.8000604794,161333.83542519668,44.03,708.0
0,14390.97,2586361.07483097,161332.19591821596,44.57,710.38
0,14390.97,2586359.3640991873,161330.57018860482,45.02,712.74
0,14390.97,2586358.6682082927,161329.9088748647,45.2,713.7
0,14390.97,2586356.4500560663,161327.80093731807,45.32,716.76
0,14390.97,2586355.007532233,161326.43008904427,45.13,718.75
0,14390.97,2586354.55162,161325.99683,45.1,719.38
0,13819.86,2587292.26759,161438.29122,44.86,0.0
0,13819.86,2587291.93804767,161437.9561053142,44.82,0.46999999999997044
0,13819.86,2587289.9117129166,161435.89550650134,44.4,3.3600000000000136
0,13819.86,2587285.72582417,161431.6388369814,43.97,9.329999999999984
0,13819.86,2587285.494443385,161431.40354369135,43.92,9.659999999999968
0,13819.86,2587285.319154911,161431.2252911989,43.92,9.909999999999968
0,13819.86,2587281.0491276975,161426.88306048256,43.66,16.0
0,13819.86,2587280.544296894,161426.3696933043,43.75,16.71999999999997
0,13819.86,2587279.730958377,161425.54260173926,43.9,17.879999999999995
0,13819.86,2587278.4408352124,161424.23066339476,44.1,19.71999999999997
0,13819.86,2587277.024504347,161422.7903832557,43.52,21.74000000000001
0,13819.86,2587274.233911849,161419.95260357572,42.46,25.71999999999997
0,13819.86,2587272.172519401,161417.8563542644,41.35,28.659999999999968
0,13819.86,2587271.022627015,161416.68701791385,40.59,30.30000000000001
0,13819.86,2587267.383638306,161412.9864961704,38.28,35.49000000000001
0,13819.86,2587264.2214342444,161409.77082120642,36.47,40.0
0,13819.86,2587260.0916378093,161405.57119248406,33.6,45.889999999999986
0,13819.86,2587259.390483916,161404.8581825142,33.48,46.889999999999986
0,13819.86,2587258.205533835,161403.6531956652,33.59,48.579999999999984
0,13819.86,2587255.1485028574,161400.54447219666,33.26,52.94
0,13819.86,2587253.2413642663,161398.6050850787,33.14,55.65999999999997
0,13819.86,2587251.6216987716,161396.9580320484,33.18,57.96999999999997
0,13819.86,2587251.1729602795,161396.50170566767,33.18,58.610000000000014
0,13819.86,2587250.647094859,161395.9669481903,33.18,59.360000000000014
0,13819.86,2587246.3209753335,161391.56767667638,33.16,65.52999999999997
0,13819.86,2587246.166721477,161391.41081448304,33.15,65.75
0,13819.86,2587240.3541556965,161385.49996183306,28.94,74.03999999999996
0,13819.86,2587238.103451697,161383.21119982985,27.39,77.25
0,13819.86,2587237.6056324327,161382.70496275128,27.29,77.95999999999998
0,13819.86,2587235.6844707634,161380.7513154339,26.71,80.69999999999999
0,13819.86,2587233.6090552374,161378.64080592318,26.05,83.65999999999997
0,13819.86,2587232.178701294,161377.18626558472,25.74,85.69999999999999
0,13819.86,2587231.3934089327,161376.3876944185,25.6,86.82
0,13819.86,2587230.6291511883,161375.61051355136,25.36,87.90999999999997
0,13819.86,2587229.205808784,161374.1631033126,25.13,89.94
0,13819.86,2587225.7070508534,161370.60518356308,25.09,94.93
0,13819.86,2587225.517739302,161370.41267087124,25.04,95.19999999999999
0,13819.86,2587224.031293047,161368.90108973518,24.91,97.32
0,13819.86,2587223.0566891343,161367.9100058771,25.08,98.70999999999998
0,13819.86,2587221.6403582687,161366.46972573802,25.19,100.73000000000002
0,13819.86,2587220.041727391,161364.84406300678,25.39,103.00999999999999
0,13819.86,2587218.9339042385,161363.71750725445,25.43,104.58999999999997
0,13819.86,2587218.3379234285,161363.11144878008,25.55,105.44
0,13819.86,2587215.813769411,161360.54461288865,25.66,109.03999999999996
0,13819.86,2587215.0915809,161359.81021261972,25.54,110.07
0,13819.86,2587211.754088365,161356.4162851633,25.87,114.82999999999998
0,13819.86,2587211.7330537485,161356.39489486418,25.88,114.86000000000001
0,13819.86,2587209.966145936,161354.59810974018,25.95,117.38
0,13819.86,2587208.9634958673,161353.5785054833,25.95,118.81
0,13819.86,2587208.0309611885,161352.63020222343,25.85,120.13999999999999
0,13819.86,2587206.3411803045,161350.91184819612,25.73,122.55000000000001
0,13819.86,2587204.5882955696,161349.1293232715,25.23,125.05000000000001
0,13819.86,2587203.0106993085,161347.52505083935,25.17,127.30000000000001
0,13819.86,2587201.1596530285,161345.64270451898,25.12,129.94
0,13819.86,2587198.579406699,161343.01882782998,25.47,133.62
0,13819.86,2587197.135029678,161341.5500272921,25.53,135.68
0,13819.86,2587195.40317956,161339.7888926666,25.42,138.14999999999998
0,13819.86,2587195.171798775,161339.55359937655,25.34,138.48000000000002
0,13819.86,2587191.2102792743,161335.52509304695,25.46,144.13
0,13819.86,2587190.572229231,161334.8762539744,25.53,145.03999999999996
0,13819.86,2587189.5765907015,161333.86377981724,25.62,146.45999999999998
0,13819.86,2587188.587963711,161332.85843575976,25.39,147.87
0,13819.86,2587185.825417369,161330.04917647858,25.3,151.81
0,13819.86,2587181.835851713,161325.9921497502,24.6,157.5
0,13819.86,2587181.1136632026,161325.25774948127,24.52,158.52999999999997
0,13819.86,2587179.0382476766,161323.14723997054,24.52,161.49
0,13819.86,2587175.988228238,161320.04564660173,24.56,165.83999999999997
0,13819.86,2587175.6166166742,161319.6677513177,24.56,166.37
0,13819.86,2587175.301097422,161319.3468968313,24.6,166.82
0,13819.86,2587174.8313243133,161318.8691801515,24.57,167.49
0,13819.86,2587174.067066569,161318.09199928437,24.59,168.57999999999998
0,13819.86,2587166.711962222,161310.61252470073,24.34,179.07
0,13819.86,2587165.9617275554,161309.84960403302,24.47,180.14
0,13819.86,2587164.9731005654,161308.84425997554,24.54,181.55
0,13819.86,2587163.5497581605,161307.39684973678,24.88,183.57999999999998
0,13819.86,2587163.1991812135,161307.04034475185,24.9,184.07999999999998
0,13819.86,2587162.9678004286,161306.8050514618,24.91,184.40999999999997
0,13819.86,2587160.9344541365,161304.73732254925,24.99,187.31
0,13819.86,2587160.6960618123,161304.4948991595,24.98,187.64999999999998
0,13819.86,2587159.5531809656,161303.33269290868,24.94,189.27999999999997
0,13819.86,2587159.1815694016,161302.95479762467,24.92,189.81
0,13819.86,2587158.0246654768,161301.77833117443,24.88,191.45999999999998
0,13819.86,2587157.863400081,161301.61433888137,24.88,191.69
0,13819.86,2587156.6504038447,161300.38083163355,24.86,193.42000000000002
0,13819.86,2587155.6617768547,161299.37548757606,24.7,194.82999999999998
0,13819.86,2587154.3996998454,161298.09206963034,24.43,196.63
0,13819.86,2587152.6678497274,161296.33093500484,24.34,199.1
0,13819.86,2587151.3146227123,161294.95482576307,24.36,201.03
0,13819.86,2587150.6134688184,161294.2418157932,24.37,202.03
0,13819.86,2587149.3443802707,161292.9512677478,24.37,203.84
0,13819.86,2587149.0288610184,161292.6304132614,24.36,204.29
0,13819.86,2587148.2225340405,161291.81045179605,24.32,205.44
0,13819.86,2587146.9744801093,161290.54129404973,24.25,207.22
0,13819.86,2587146.5467762337,161290.10635796815,24.22,207.82999999999998
0,13819.86,2587145.4459646204,161288.98693231549,24.18,209.39999999999998
0,13819.86,2587144.0576799107,161287.57517257522,24.11,211.38
0,13819.86,2587142.311806715,161285.7997777503,24.03,213.87
0,13819.86,2587141.5054797367,161284.979816285,23.99,215.01999999999998
0,13819.86,2587140.0540911765,161283.50388564743,23.95,217.09
0,13819.86,2587139.96294117,161283.41119435133,23.95,217.22
0,13819.86,2587139.892825781,161283.33989335436,23.94,217.32
0,13819.86,2587139.2267295816,161282.662533883,23.92,218.26999999999998
0,13819.86,2587139.1986834262,161282.6340134842,23.92,218.31
0,13819.86,2587136.8498178814,161280.24543008526,23.82,221.66
0,13819.86,2587136.8217717255,161280.21690968645,23.82,221.7
0,13819.86,2587136.7095871028,161280.10282809127,23.81,221.85999999999999
0,13819.86,2587136.225790916,161279.61085121208,23.79,222.54999999999998
0,13819.86,2587133.82083306,161277.16522701553,23.67,225.98
0,13819.86,2587133.119679166,161276.4522170457,23.67,226.98
0,13819.86,2587131.514036749,161274.81942421477,23.62,229.26999999999998
0,13819.86,2587130.230925123,161273.51461596997,23.53,231.1
0,13819.86,2587129.5087366127,161272.78021570103,23.55,232.13
0,13819.86,2587127.426309548,161270.6625760906,23.34,235.1
0,13819.86,2587127.3491826192,161270.58414499392,23.34,235.20999999999998
0,13819.86,2587127.300101847,161270.53423429604,23.33,235.28
0,13819.86,2587124.9231901467,161268.11713049826,23.16,238.67
0,13819.86,2587123.6681246767,161266.84084265225,23.16,240.45999999999998
0,13819.86,2587123.0020284774,161266.16348318092,23.14,241.41
0,13819.86,2587122.5042092125,161265.65724610232,23.06,242.12
0,13819.86,2587121.564662995,161264.70181274274,23.07,243.45999999999998
0,13819.86,2587119.299935918,161262.39879054014,23.12,246.69
0,13819.86,2587118.8722320423,161261.96385445856,23.1,247.29999999999998
0,13819.86,2587118.724989725,161261.81412236489,23.1,247.51
0,13819.86,2587117.203485775,161260.26689073033,23.2,249.67999999999998
0,13819.86,2587114.98783947,161258.01377922564,23.01,252.84
0,13819.86,2587114.7494471464,161257.7713558359,23.0,253.17999999999998
0,13819.86,2587114.5110548222,161257.52893244615,22.98,253.51999999999998
0,13819.86,2587112.814262399,161255.80344831914,22.85,255.94
0,13819.86,2587111.117469976,161254.0779641921,22.64,258.36
0,13819.86,2587110.801950724,161253.75710970568,22.6,258.81
0,13819.86,2587110.0096468236,161252.95140843978,22.49,259.94
0,13819.86,2587108.24975055,161251.16175341548,22.26,262.45
0,13819.86,2587106.0130696283,161248.88725161168,21.98,265.64
0,13819.86,2587105.501227286,161248.3667543337,21.92,266.37
0,13819.86,2587104.589727224,161247.4398413729,21.85,267.66999999999996
0,13819.86,2587103.306615598,161246.1350331281,21.74,269.5
0,13819.86,2587102.7176463273,161245.53610475344,21.69,270.34000000000003
0,13819.86,2587101.9113193494,161244.71614328813,21.64,271.49
0,13819.86,2587100.600161568,161243.38281464452,21.57,273.36
0,13819.86,2587098.8823345276,161241.6359402184,21.51,275.81
0,13819.86,2587098.847276833,161241.6002897199,21.51,275.86
0,13819.86,2587098.7981960606,161241.55037902202,21.51,275.92999999999995
0,13819.86,2587098.6579652815,161241.40777702807,21.51,276.13
0,13819.86,2587096.2670305036,161238.9764130309,21.49,279.53999999999996
0,13819.86,2587093.7639111024,161236.4309674386,21.46,283.11
0,13819.86,2587093.1959764482,161235.853429363,21.46,283.91999999999996
0,13819.86,2587092.8313764236,161235.48266417868,21.46,284.44
0,13819.86,2587090.5456147296,161233.158251677,21.43,287.7
0,13819.86,2587089.241468487,161231.8320531331,21.41,289.56
0,13819.86,2587088.645487677,161231.22599465874,21.39,290.40999999999997
0,13819.86,2587086.485933684,161229.02992395163,21.37,293.49
0,13819.86,2587085.7216759394,161228.2527430845,21.36,294.58
0,13819.86,2587084.6068412485,161227.11905723246,21.33,296.16999999999996
0,13819.86,2587083.730398881,161226.22779477015,21.31,297.41999999999996
0,13819.86,2587081.9354449124,161224.40248924738,21.3,299.98
0,13819.86,2587081.2413025578,161223.69660937722,21.3,300.97
0,13819.86,2587080.063364016,161222.4987526279,21.47,302.65
0,13819.86,2587078.801287007,161221.21533468217,21.44,304.45
0,13819.86,2587077.8407061724,161220.23851102352,21.45,305.82
0,13819.86,2587076.7749522533,161219.15473586935,21.34,307.34000000000003
0,13819.86,2587075.2955175373,161217.65028483298,21.37,309.45
0,13819.86,2587075.141263681,161217.4934226396,21.37,309.66999999999996
0,13819.86,2587074.816265031,161217.07484369742,21.38,310.2
0,13819.86,2587074.608302987,161216.80586082014,21.38,310.53999999999996
0,13819.86,2587074.2413111445,161216.3311851544,21.38,311.14
0,13819.86,2587073.6908233813,161215.61917165577,21.38,312.03999999999996
0,13819.86,2587072.363536218,161213.90242799796,21.37,314.21
0,13819.86,2587069.500999848,161210.19995780513,21.3,318.89
0,13819.86,2587068.3266259525,161208.68099567472,21.3,320.81
0,13819.86,2587067.207300833,161207.23323489417,21.31,322.64
0,13819.86,2587066.302054289,161206.062368252,21.37,324.12
0,13819.86,2587065.922829385,161205.57187006404,21.36,324.74
0,13819.86,2587065.427390398,161204.9310579153,21.25,325.54999999999995
0,13819.86,2587064.5527265067,161203.7997475786,20.99,326.98
0,13819.86,2587063.7759271073,161202.7950174194,21.11,328.25
0,13819.86,2587062.681068111,161201.37890168326,22.14,330.03999999999996
0,13819.86,2587060.901157676,161199.07672470436,22.05,332.95
0,13819.86,2587058.4484288627,161195.90430900492,21.91,336.96
0,13819.86,2587056.8581308792,161193.84738112002,21.54,339.56
0,13819.86,2587056.1730794404,161192.96131987727,21.4,340.68
0,13819.86,2587056.1547298483,161192.937586094,21.39,340.71
0,13819.86,2587056.136380256,161192.9138523107,21.38,340.74
0,13819.86,2587052.5520932623,161188.27785330854,19.58,346.6
0,13819.86,2587051.8242261084,161187.33641323814,19.73,347.78999999999996
0,13819.86,2587051.6651963103,161187.13072044964,19.78,348.05
0,13819.86,2587049.92810159,161184.8839222984,19.36,350.89
0,13819.86,2587047.50595543,161181.75106290446,19.03,354.85
0,13819.86,2587045.909540916,161179.68622375844,18.86,357.46
0,13819.86,2587042.380302699,161175.12142610614,16.98,363.23
0,13819.86,2587041.9521455495,161174.56763782943,16.82,363.93
0,13819.86,2587041.5851537073,161174.09296216368,16.63,364.53
0,13819.86,2587040.343497974,161172.48697616122,15.82,366.56
0,13819.86,2587040.0682540922,161172.13096941193,15.64,367.01
0,13819.86,2587036.5512489364,161167.5819942818,15.47,372.76
0,13819.86,2587030.3796694544,161159.5995318361,15.16,382.85
0,13819.86,2587014.8742641155,161139.54448495814,13.48,408.2
0,13819.86,2587011.852697947,161135.63632197678,9.86,413.14
0,13819.86,2587010.6293918057,161134.0540697576,7.86,415.14
0,13819.86,2586949.464084749,161054.94145879915,7.86,515.14
0,13819.86,2586948.240778608,161053.35920658,9.86,517.14
0,13819.86,2586942.509589337,161045.9463549332,10.35,526.51
0,13819.86,2586935.7814055607,161037.24396772776,10.56,537.51
0,13819.86,2586928.900308517,161028.34379899493,11.17,548.76
0,13819.86,2586925.738062142,161024.25367700838,11.53,553.93
0,13819.86,2586925.530100098,161023.98469413113,11.54,554.27
0,13819.86,2586925.2059239703,161023.56539729304,11.19,554.8
0,13819.86,2586924.94291315,161023.22521306592,11.25,555.23
0,13819.86,2586924.649319676,161022.8454725333,11.42,555.71
0,13819.86,2586923.5422276184,161021.41353427497,12.01,557.52
0,13819.86,2586923.1935853683,161020.96259239252,12.19,558.09
0,13819.86,2586921.1078483975,161018.2648523588,13.1,561.5
0,13819.86,2586921.0711492132,161018.21738479225,13.13,561.56
0,13819.86,2586919.1199759184,161015.69369250268,14.35,564.75
0,13819.86,2586918.465507133,161014.8471875654,14.88,565.8199999999999
0,13819.86,2586916.8568595573,161012.7665258972,16.69,568.45
0,13819.86,2586916.2757891403,161012.0149560931,17.4,569.4
0,13819.86,2586916.1840411797,161011.89628717667,17.4,569.55
0,13819.86,2586914.636558911,161009.89473811942,17.41,572.0799999999999
0,13819.86,2586912.348976427,161006.93592646957,17.45,575.8199999999999
0,13819.86,2586912.061499484,161006.56409719808,17.47,576.29
0,13819.86,2586911.9024696858,161006.35840440958,17.48,576.55
0,13819.86,2586911.4437298826,161005.7650598274,17.55,577.3
0,13819.86,2586907.4924510466,161000.65438515946,18.03,583.76
0,13819.86,2586906.4220581735,160999.2699144677,18.05,585.51
0,13819.86,2586906.1468142914,160998.91390771838,17.98,585.96
0,13819.86,2586904.5320501854,160996.8253347891,18.13,588.6
0,13819.86,2586903.559521803,160995.56744427484,18.3,590.19
0,13819.86,2586903.3026275137,160995.23517130883,18.33,590.61
0,13819.86,2586902.758256281,160994.5310690713,18.42,591.5
0,13819.86,2586900.146497669,160991.15296058336,18.95,595.77
0,13819.86,2586898.7152294843,160989.30172548693,19.32,598.11
0,13819.86,2586897.8772647777,160988.2178827168,19.37,599.48
0,13819.86,2586897.4368745666,160987.6482719179,19.55,600.2
0,13819.86,2586895.1798747364,160984.72901657355,20.08,603.89
0,13819.86,2586895.167641675,160984.71319405135,20.08,603.91
0,13819.86,2586893.3510320554,160982.36354950588,20.49,606.88
0,13819.86,2586892.733262454,160981.5645121352,20.61,607.89
0,13819.86,2586890.990051203,160979.30980272288,21.12,610.74
0,13819.86,2586889.369170566,160977.21331853248,21.22,613.39
0,13819.86,2586888.268195039,160975.78929153524,21.51,615.19
0,13819.86,2586886.1824580682,160973.09155150154,22.1,618.6
0,13819.86,2586885.4484743834,160972.14220017006,22.18,619.8
0,13819.86,2586884.5309947776,160970.95551100568,22.27,621.3
0,13819.86,2586883.3505043513,160969.42863761418,22.06,623.23
0,13819.86,2586881.484962486,160967.01570297993,22.0,626.28
0,13819.86,2586879.461878586,160965.24280265754,22.33,628.97
0,13819.86,2586879.0933471187,160964.91987146105,22.38,629.46
0,13819.86,2586878.9128419105,160964.7617010791,22.43,629.7
0,13819.86,2586876.6189215533,160962.7516191417,22.84,632.75
0,13819.86,2586873.9339065775,160960.39883471007,23.4,636.3199999999999
0,13819.86,2586873.836132923,160960.31315908648,23.42,636.45
0,13819.86,2586873.76092242,160960.24725476067,23.43,636.55
0,13819.86,2586872.0235597882,160958.7248648343,23.52,638.86
0,13819.86,2586871.4970862637,160958.2635345536,23.46,639.56
0,13819.86,2586869.7822867837,160956.760915925,23.37,641.84
0,13819.86,2586868.112613606,160955.2978398919,23.28,644.06
0,13819.86,2586866.48806673,160953.87430645424,23.19,646.22
0,13819.86,2586864.374651581,160952.0223948988,23.25,649.03
0,13819.86,2586864.329525279,160951.98285230334,23.18,649.09
0,13819.86,2586849.385198231,160938.88766276365,22.64,668.96
0,13819.86,2586845.6697993577,160935.63198906832,23.14,673.9
0,13819.86,2586845.3463941924,160935.34860046732,23.31,674.3299999999999
0,13819.86,2586843.135205389,160933.4110132883,24.19,677.27
0,13819.86,2586842.593689764,160932.93650214243,24.45,677.99
0,13819.86,2586841.6836426714,160932.13905980007,24.69,679.2
0,13819.86,2586840.352416759,160930.97255323312,24.78,680.97
0,13819.86,2586837.276307165,160928.27706630723,24.94,685.06
0,13819.86,2586835.0575973117,160926.33288869564,25.52,688.01
0,13819.86,2586834.252844924,160925.62771240942,25.6,689.0799999999999
0,13819.86,2586832.410187588,160924.01305642692,26.33,691.53
0,13819.86,2586832.207119229,160923.83511474723,26.4,691.8
0,13819.86,2586829.9658462238,160921.8711658379,27.42,694.78
0,13819.86,2586826.709231422,160919.01750853006,27.71,699.11
0,13819.86,2586824.633421525,160917.19854913754,28.03,701.87
0,13819.86,2586822.8734957427,160915.65638791342,27.94,704.21
0,13819.86,2586821.767901341,160914.68759432394,28.03,705.68
0,13819.86,2586820.0230176593,160913.158613965,28.01,708.0
0,13819.86,2586818.413512884,160911.74826139252,27.99,710.14
0,13819.86,2586816.954429116,160910.4697174717,27.98,712.0799999999999
0,13819.86,2586815.4050927437,160909.1120883599,27.98,714.14
0,13819.86,2586813.2615933935,160907.2338150741,27.98,716.99
0,13819.86,2586809.97489439,160904.35379603595,28.25,721.36
0,13819.86,2586809.455941916,160903.89905618783,28.25,722.05
0,13819.86,2586807.064247904,160901.80329862688,28.1,725.23
0,13819.86,2586806.3497481206,160901.1772075316,28.14,726.1800000000001
0,13819.86,2586805.8984850994,160900.78178157672,28.18,726.78
0,13819.86,2586804.213769821,160899.30552467844,28.33,729.02
0,13819.86,2586800.0245447755,160895.63465373046,28.46,734.5899999999999
0,13819.86,2586798.5278557553,160894.32315764672,28.41,736.5799999999999
0,13819.86,2586796.640072117,160892.66895906875,28.49,739.0899999999999
0,13819.86,2586795.0681725936,160891.29155865917,28.58,741.1800000000001
0,13819.86,2586792.443326021,160888.9914976882,28.75,744.6700000000001
0,13819.86,2586791.796515691,160888.4247204862,28.78,745.53
0,13819.86,2586790.7962159943,160887.54819295282,28.83,746.86
0,13819.86,2586787.7426695516,160884.87247732468,29.19,750.9200000000001
0,13819.86,2586786.336233136,160883.64006643192,29.22,752.79
0,13819.86,2586785.1479071802,160882.59877808404,29.21,754.37
0,13819.86,2586780.883471631,160878.86200281026,29.87,760.04
0,13819.86,2586780.702966423,160878.7038324283,29.91,760.28
0,13819.86,2586780.597671718,160878.61156637216,29.9,760.4200000000001
0,13819.86,2586777.9577830443,160876.298324536,30.01,763.9300000000001
0,13819.86,2586776.769457089,160875.2570361881,30.08,765.51
0,13819.86,2586773.2872107765,160872.20566590282,30.65,770.14
0,13819.86,2586772.0311953677,160871.10506366167,30.75,771.81
0,13819.86,2586770.880474664,160870.0967274767,30.87,773.3399999999999
0,13819.86,2586768.0976860337,160867.6582674215,30.59,777.04
0,13819.86,2586766.9770495314,160866.67629296682,30.49,778.53
0,13819.86,2586764.570313419,160864.56735454072,30.57,781.73
0,13819.86,2586762.705092932,160862.93292726047,30.74,784.21
0,13819.86,2586761.358824919,160861.75323982837,31.21,786.0
0,13819.86,2586760.6443251357,160861.1271487331,31.22,786.95
0,13819.86,2586758.7038941453,160859.42681712704,31.19,789.53
0,13819.86,2586756.5303105935,160857.52218211096,31.3,792.4200000000001
0,13819.86,2586755.7180371555,160856.81041539213,31.37,793.5
0,13819.86,2586753.4842852014,160854.8530569154,31.56,796.47
0,13819.86,2586752.145538239,160853.67995991587,31.71,798.25
0,13819.86,2586751.7694857214,160853.35043828678,31.76,798.75
0,13819.86,2586750.581159766,160852.3091499389,31.75,800.3299999999999
0,13819.86,2586748.016481596,160850.06181242855,31.79,803.74
0,13819.86,2586744.6320089377,160847.09611776684,32.01,808.24
0,13819.86,2586742.7893516016,160845.48146178434,32.15,810.69
0,13819.86,2586741.7664887537,160844.58516295324,32.5,812.05
0,13819.86,2586740.9993416183,160843.91293882992,32.75,813.0699999999999
0,13819.86,2586738.4196213474,160841.65242045443,33.21,816.5
0,13819.86,2586738.366973995,160841.60628742634,33.21,816.5699999999999
0,13819.86,2586738.171426686,160841.43493617923,33.25,816.8299999999999
0,13819.86,2586736.486711407,160839.95867928094,33.37,819.0699999999999
0,13819.86,2586735.178048646,160838.81194401174,33.46,820.81
0,13819.86,2586733.9596384894,160837.7442939335,33.6,822.4300000000001
0,13819.86,2586731.906391743,160835.94510583873,34.06,825.16
0,13819.86,2586730.1464659614,160834.40294461465,34.36,827.5
0,13819.86,2586729.0784768113,160833.46710318804,34.5,828.9200000000001
0,13819.86,2586726.807119605,160831.4767925484,34.57,831.94
0,13819.86,2586725.9271567143,160830.70571193635,34.62,833.11
0,13819.86,2586723.294789091,160828.39906053277,34.64,836.61
0,13819.86,2586719.774937527,160825.3147380846,35.23,841.29
0,13819.86,2586719.6846849225,160825.2356528936,35.24,841.41
0,13819.86,2586719.3011113545,160824.89954083195,35.28,841.9200000000001
0,13819.86,2586716.9018962923,160822.7971928384,35.41,845.11
0,13819.86,2586716.3077333146,160822.27654866446,35.39,845.9
0,13819.86,2586713.194018469,160819.54810957567,35.27,850.04
0,13819.86,2586710.3736245874,160817.07669735755,34.78,853.79
0,13819.86,2586709.486140646,160816.29902631292,34.56,854.97
0,13819.86,2586706.936504577,160814.06486966775,34.5,858.36
0,13819.86,2586702.7322374308,160810.38081785463,34.21,863.95
0,13819.86,2586701.0324800513,160808.89138009117,34.39,866.21
0,13819.86,2586699.8215909447,160807.83032044553,34.48,867.8199999999999
0,13819.86,2586697.775865249,160806.03772278334,34.73,870.54
0,13819.86,2586697.302039077,160805.6225255307,34.8,871.1700000000001
0,13819.86,2586696.5800182433,160804.98984400285,34.86,872.13
0,13819.86,2586695.489465942,160804.03423127852,34.95,873.5799999999999
0,13336.47,2587498.08509,160822.61135,36.0,0.0
0,13336.47,2587497.8674076204,160822.53709111875,36.0,0.2300000000000182
0,13336.47,2587497.7159763994,160822.48543276658,36.0,0.3900000000000148
0,13336.47,2587493.835551365,160821.16168749216,36.03,4.490000000000009
0,13336.47,2587490.655495727,160820.07686209652,35.89,7.849999999999994
0,13336.47,2587488.5259941835,160819.3504165191,35.92,10.099999999999994
0,13336.47,2587486.803464046,160818.76280276314,36.13,11.920000000000016
0,13336.47,2587484.740213662,160818.0589577148,36.4,14.099999999999994
0,13336.47,2587480.44335277,160816.5931519719,36.55,18.640000000000015
0,13336.47,2587477.9636665285,160815.74724645508,36.29,21.26000000000002
0,13336.47,2587476.704894505,160815.31783640265,36.11,22.590000000000003
0,13336.47,2587474.6227152185,160814.60753406028,35.55,24.789999999999992
0,13336.47,2587473.61948338,160814.26529747713,35.34,25.849999999999994
0,13336.47,2587472.682502701,160813.9456614231,35.07,26.840000000000003
0,13336.47,2587471.8874887917,160813.67445507416,35.08,27.680000000000007
0,13336.47,2587468.3004617477,160812.45079785708,34.96,31.47
0,13336.47,2587466.9375807596,160811.98587268754,34.7,32.91
0,13336.47,2587464.0698520145,160811.00759264326,34.34,35.94
0,13336.47,2587463.142335787,160810.6911852362,34.03,36.920000000000016
0,13336.47,2587457.3216982353,160808.7055673246,30.72,43.06999999999999
0,13336.47,2587452.475899168,160807.05250005508,27.71,48.19
0,13336.47,2587450.6965823225,160806.44551441705,27.36,50.06999999999999
0,13336.47,2587448.519758523,160805.70292560456,26.32,52.370000000000005
0,13336.47,2587445.4343473976,160804.65038667904,26.43,55.629999999999995
0,13336.47,2587444.5541534266,160804.35012250705,26.45,56.56
0,13336.47,2587441.3457044344,160803.2556111704,27.06,59.95000000000002
